# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+gb67dc7e18" 
D-D_->_T_fusion_rate_at_point_298________________________________________ fusrat_plasma_dd_triton_profile298_ 1.84094178352708550e+15 
D-D_->_T_fusion_rate_at_point_299________________________________________ fusrat_plasma_dd_triton_profile299_ 1.82087011206363800e+15 
D-D_->_T_fusion_rate_at_point_300________________________________________ fusrat_plasma_dd_triton_profile300_ 1.80088801842020425e+15 
D-D_->_T_fusion_rate_at_point_301________________________________________ fusrat_plasma_dd_triton_profile301_ 1.78099645653824775e+15 
D-D_->_T_fusion_rate_at_point_302________________________________________ fusrat_plasma_dd_triton_profile302_ 1.76119637248494800e+15 
D-D_->_T_fusion_rate_at_point_303________________________________________ fusrat_plasma_dd_triton_profile303_ 1.74148870432481725e+15 
D-D_->_T_fusion_rate_at_point_304________________________________________ fusrat_plasma_dd_triton_profile304_ 1.72187438199064550e+15 
D-D_->_T_fusion_rate_at_point_305________________________________________ fusrat_plasma_dd_triton_profile305_ 1.70235432715381250e+15 
D-D_->_T_fusion_rate_at_point_306________________________________________ fusrat_plasma_dd_triton_profile306_ 1.68292945309393550e+15 
D-D_->_T_fusion_rate_at_point_307________________________________________ fusrat_plasma_dd_triton_profile307_ 1.66360066456787275e+15 
D-D_->_T_fusion_rate_at_point_308________________________________________ fusrat_plasma_dd_triton_profile308_ 1.64436885767812850e+15 
D-D_->_T_fusion_rate_at_point_309________________________________________ fusrat_plasma_dd_triton_profile309_ 1.62523491974056400e+15 
D-D_->_T_fusion_rate_at_point_310________________________________________ fusrat_plasma_dd_triton_profile310_ 1.60619972915156300e+15 
D-D_->_T_fusion_rate_at_point_311________________________________________ fusrat_plasma_dd_triton_profile311_ 1.58726415525454475e+15 
D-D_->_T_fusion_rate_at_point_312________________________________________ fusrat_plasma_dd_triton_profile312_ 1.56842905820587200e+15 
D-D_->_T_fusion_rate_at_point_313________________________________________ fusrat_plasma_dd_triton_profile313_ 1.54969528884020200e+15 
D-D_->_T_fusion_rate_at_point_314________________________________________ fusrat_plasma_dd_triton_profile314_ 1.53106368853521400e+15 
D-D_->_T_fusion_rate_at_point_315________________________________________ fusrat_plasma_dd_triton_profile315_ 1.51253508907580875e+15 
D-D_->_T_fusion_rate_at_point_316________________________________________ fusrat_plasma_dd_triton_profile316_ 1.49411031251771075e+15 
D-D_->_T_fusion_rate_at_point_317________________________________________ fusrat_plasma_dd_triton_profile317_ 1.47579017105056550e+15 
D-D_->_T_fusion_rate_at_point_318________________________________________ fusrat_plasma_dd_triton_profile318_ 1.45757546686046825e+15 
D-D_->_T_fusion_rate_at_point_319________________________________________ fusrat_plasma_dd_triton_profile319_ 1.43946699199200700e+15 
D-D_->_T_fusion_rate_at_point_320________________________________________ fusrat_plasma_dd_triton_profile320_ 1.42146552820978600e+15 
D-D_->_T_fusion_rate_at_point_321________________________________________ fusrat_plasma_dd_triton_profile321_ 1.40357184685946150e+15 
D-D_->_T_fusion_rate_at_point_322________________________________________ fusrat_plasma_dd_triton_profile322_ 1.38578670872832425e+15 
D-D_->_T_fusion_rate_at_point_323________________________________________ fusrat_plasma_dd_triton_profile323_ 1.36811086390542400e+15 
D-D_->_T_fusion_rate_at_point_324________________________________________ fusrat_plasma_dd_triton_profile324_ 1.35054505164125700e+15 
D-D_->_T_fusion_rate_at_point_325________________________________________ fusrat_plasma_dd_triton_profile325_ 1.33309000020704575e+15 
D-D_->_T_fusion_rate_at_point_326________________________________________ fusrat_plasma_dd_triton_profile326_ 1.31574642675363800e+15 
D-D_->_T_fusion_rate_at_point_327________________________________________ fusrat_plasma_dd_triton_profile327_ 1.29851503717003100e+15 
D-D_->_T_fusion_rate_at_point_328________________________________________ fusrat_plasma_dd_triton_profile328_ 1.28139652594153325e+15 
D-D_->_T_fusion_rate_at_point_329________________________________________ fusrat_plasma_dd_triton_profile329_ 1.26439157600765175e+15 
D-D_->_T_fusion_rate_at_point_330________________________________________ fusrat_plasma_dd_triton_profile330_ 1.24750085861963100e+15 
D-D_->_T_fusion_rate_at_point_331________________________________________ fusrat_plasma_dd_triton_profile331_ 1.23072503319777600e+15 
D-D_->_T_fusion_rate_at_point_332________________________________________ fusrat_plasma_dd_triton_profile332_ 1.21406474718850125e+15 
D-D_->_T_fusion_rate_at_point_333________________________________________ fusrat_plasma_dd_triton_profile333_ 1.19752063592118575e+15 
D-D_->_T_fusion_rate_at_point_334________________________________________ fusrat_plasma_dd_triton_profile334_ 1.18109332246485675e+15 
D-D_->_T_fusion_rate_at_point_335________________________________________ fusrat_plasma_dd_triton_profile335_ 1.16478341748471375e+15 
D-D_->_T_fusion_rate_at_point_336________________________________________ fusrat_plasma_dd_triton_profile336_ 1.14859151909857650e+15 
D-D_->_T_fusion_rate_at_point_337________________________________________ fusrat_plasma_dd_triton_profile337_ 1.13251821273321075e+15 
D-D_->_T_fusion_rate_at_point_338________________________________________ fusrat_plasma_dd_triton_profile338_ 1.11656407098067650e+15 
D-D_->_T_fusion_rate_at_point_339________________________________________ fusrat_plasma_dd_triton_profile339_ 1.10072965345462612e+15 
D-D_->_T_fusion_rate_at_point_340________________________________________ fusrat_plasma_dd_triton_profile340_ 1.08501550664669638e+15 
D-D_->_T_fusion_rate_at_point_341________________________________________ fusrat_plasma_dd_triton_profile341_ 1.06942216378296050e+15 
D-D_->_T_fusion_rate_at_point_342________________________________________ fusrat_plasma_dd_triton_profile342_ 1.05395014468052325e+15 
D-D_->_T_fusion_rate_at_point_343________________________________________ fusrat_plasma_dd_triton_profile343_ 1.03859995560430550e+15 
D-D_->_T_fusion_rate_at_point_344________________________________________ fusrat_plasma_dd_triton_profile344_ 1.02337208912405825e+15 
D-D_->_T_fusion_rate_at_point_345________________________________________ fusrat_plasma_dd_triton_profile345_ 1.00826702397164588e+15 
D-D_->_T_fusion_rate_at_point_346________________________________________ fusrat_plasma_dd_triton_profile346_ 9.93285224898687875e+14 
D-D_->_T_fusion_rate_at_point_347________________________________________ fusrat_plasma_dd_triton_profile347_ 9.78427142534586625e+14 
D-D_->_T_fusion_rate_at_point_348________________________________________ fusrat_plasma_dd_triton_profile348_ 9.63693213245000000e+14 
D-D_->_T_fusion_rate_at_point_349________________________________________ fusrat_plasma_dd_triton_profile349_ 9.49083858990835875e+14 
D-D_->_T_fusion_rate_at_point_350________________________________________ fusrat_plasma_dd_triton_profile350_ 9.34599487187826375e+14 
D-D_->_T_fusion_rate_at_point_351________________________________________ fusrat_plasma_dd_triton_profile351_ 9.20240490566723375e+14 
D-D_->_T_fusion_rate_at_point_352________________________________________ fusrat_plasma_dd_triton_profile352_ 9.06007247034241250e+14 
D-D_->_T_fusion_rate_at_point_353________________________________________ fusrat_plasma_dd_triton_profile353_ 8.91900119534747875e+14 
D-D_->_T_fusion_rate_at_point_354________________________________________ fusrat_plasma_dd_triton_profile354_ 8.77919455912845750e+14 
D-D_->_T_fusion_rate_at_point_355________________________________________ fusrat_plasma_dd_triton_profile355_ 8.64065588776862375e+14 
D-D_->_T_fusion_rate_at_point_356________________________________________ fusrat_plasma_dd_triton_profile356_ 8.50338835363383750e+14 
D-D_->_T_fusion_rate_at_point_357________________________________________ fusrat_plasma_dd_triton_profile357_ 8.36739497402866375e+14 
D-D_->_T_fusion_rate_at_point_358________________________________________ fusrat_plasma_dd_triton_profile358_ 8.23267860986454000e+14 
D-D_->_T_fusion_rate_at_point_359________________________________________ fusrat_plasma_dd_triton_profile359_ 8.09924196434069625e+14 
D-D_->_T_fusion_rate_at_point_360________________________________________ fusrat_plasma_dd_triton_profile360_ 7.96708758163890375e+14 
D-D_->_T_fusion_rate_at_point_361________________________________________ fusrat_plasma_dd_triton_profile361_ 7.83621784563282125e+14 
D-D_->_T_fusion_rate_at_point_362________________________________________ fusrat_plasma_dd_triton_profile362_ 7.70663497861326875e+14 
D-D_->_T_fusion_rate_at_point_363________________________________________ fusrat_plasma_dd_triton_profile363_ 7.57834104003023375e+14 
D-D_->_T_fusion_rate_at_point_364________________________________________ fusrat_plasma_dd_triton_profile364_ 7.45133792525277125e+14 
D-D_->_T_fusion_rate_at_point_365________________________________________ fusrat_plasma_dd_triton_profile365_ 7.32562736434811250e+14 
D-D_->_T_fusion_rate_at_point_366________________________________________ fusrat_plasma_dd_triton_profile366_ 7.20121092088099500e+14 
D-D_->_T_fusion_rate_at_point_367________________________________________ fusrat_plasma_dd_triton_profile367_ 7.07808999073441875e+14 
D-D_->_T_fusion_rate_at_point_368________________________________________ fusrat_plasma_dd_triton_profile368_ 6.95626580095334750e+14 
D-D_->_T_fusion_rate_at_point_369________________________________________ fusrat_plasma_dd_triton_profile369_ 6.83573940861242000e+14 
D-D_->_T_fusion_rate_at_point_370________________________________________ fusrat_plasma_dd_triton_profile370_ 6.71651169970925875e+14 
D-D_->_T_fusion_rate_at_point_371________________________________________ fusrat_plasma_dd_triton_profile371_ 6.59858338808462750e+14 
D-D_->_T_fusion_rate_at_point_372________________________________________ fusrat_plasma_dd_triton_profile372_ 6.48195501437124625e+14 
D-D_->_T_fusion_rate_at_point_373________________________________________ fusrat_plasma_dd_triton_profile373_ 6.36662694497229875e+14 
D-D_->_T_fusion_rate_at_point_374________________________________________ fusrat_plasma_dd_triton_profile374_ 6.25259937107186625e+14 
D-D_->_T_fusion_rate_at_point_375________________________________________ fusrat_plasma_dd_triton_profile375_ 6.13987230767832375e+14 
D-D_->_T_fusion_rate_at_point_376________________________________________ fusrat_plasma_dd_triton_profile376_ 6.02844559270302125e+14 
D-D_->_T_fusion_rate_at_point_377________________________________________ fusrat_plasma_dd_triton_profile377_ 5.91831888607553875e+14 
D-D_->_T_fusion_rate_at_point_378________________________________________ fusrat_plasma_dd_triton_profile378_ 5.80949166889773125e+14 
D-D_->_T_fusion_rate_at_point_379________________________________________ fusrat_plasma_dd_triton_profile379_ 5.70196324263830875e+14 
D-D_->_T_fusion_rate_at_point_380________________________________________ fusrat_plasma_dd_triton_profile380_ 5.59573272837007938e+14 
D-D_->_T_fusion_rate_at_point_381________________________________________ fusrat_plasma_dd_triton_profile381_ 5.49079906605183938e+14 
D-D_->_T_fusion_rate_at_point_382________________________________________ fusrat_plasma_dd_triton_profile382_ 5.38716101385704500e+14 
D-D_->_T_fusion_rate_at_point_383________________________________________ fusrat_plasma_dd_triton_profile383_ 5.28481714755174688e+14 
D-D_->_T_fusion_rate_at_point_384________________________________________ fusrat_plasma_dd_triton_profile384_ 5.18376585992383375e+14 
D-D_->_T_fusion_rate_at_point_385________________________________________ fusrat_plasma_dd_triton_profile385_ 5.08400536026612688e+14 
D-D_->_T_fusion_rate_at_point_386________________________________________ fusrat_plasma_dd_triton_profile386_ 4.98553367391590875e+14 
D-D_->_T_fusion_rate_at_point_387________________________________________ fusrat_plasma_dd_triton_profile387_ 4.88834864185336312e+14 
D-D_->_T_fusion_rate_at_point_388________________________________________ fusrat_plasma_dd_triton_profile388_ 4.79244792036183062e+14 
D-D_->_T_fusion_rate_at_point_389________________________________________ fusrat_plasma_dd_triton_profile389_ 4.69782898075244000e+14 
D-D_->_T_fusion_rate_at_point_390________________________________________ fusrat_plasma_dd_triton_profile390_ 4.60448910915633875e+14 
D-D_->_T_fusion_rate_at_point_391________________________________________ fusrat_plasma_dd_triton_profile391_ 4.51242540638744875e+14 
D-D_->_T_fusion_rate_at_point_392________________________________________ fusrat_plasma_dd_triton_profile392_ 4.42163478787885062e+14 
D-D_->_T_fusion_rate_at_point_393________________________________________ fusrat_plasma_dd_triton_profile393_ 4.33211398369637375e+14 
D-D_->_T_fusion_rate_at_point_394________________________________________ fusrat_plasma_dd_triton_profile394_ 4.24385953863251438e+14 
D-D_->_T_fusion_rate_at_point_395________________________________________ fusrat_plasma_dd_triton_profile395_ 4.15686781238467438e+14 
D-D_->_T_fusion_rate_at_point_396________________________________________ fusrat_plasma_dd_triton_profile396_ 4.07113497982115438e+14 
D-D_->_T_fusion_rate_at_point_397________________________________________ fusrat_plasma_dd_triton_profile397_ 3.98665703133908562e+14 
D-D_->_T_fusion_rate_at_point_398________________________________________ fusrat_plasma_dd_triton_profile398_ 3.90342977331828250e+14 
D-D_->_T_fusion_rate_at_point_399________________________________________ fusrat_plasma_dd_triton_profile399_ 3.82144882867544375e+14 
D-D_->_T_fusion_rate_at_point_400________________________________________ fusrat_plasma_dd_triton_profile400_ 3.74070963752315375e+14 
