# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+gfca2594f8" 
Date_of_run______________________________________________________________ (date)_________________________ "16/04/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "15:21" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "Generic large tokamak" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/large_tokamak_nof.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            1 
# Numerics #
# PROCESS found a feasible solution #
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_189)_ 6.26008265719752188e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_190)_ 6.25838655469796237e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_191)_ 6.25667929249949211e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_192)_ 6.25496083113594423e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_193)_ 6.25323113080669089e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_194)_ 6.25149015137445545e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_195)_ 6.24973785236310917e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_196)_ 6.24797419295545069e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_197)_ 6.24619913199098349e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_198)_ 6.24441262796367198e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_199)_ 6.24260167673891928e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_200)_ 6.24073129448271260e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_201)_ 6.23884895338377419e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_202)_ 6.23695460908794530e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_203)_ 6.23504821687217330e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_204)_ 6.23312973164213773e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_205)_ 6.23119910792986289e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_206)_ 6.22925629989132474e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_207)_ 6.22730126130404713e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_208)_ 6.22533394556469375e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_209)_ 6.22335430568665018e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_210)_ 6.22136229429759950e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_211)_ 6.21935786363709298e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_212)_ 6.21734096555411639e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_213)_ 6.21531155150465011e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_214)_ 6.21326957254922334e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_215)_ 6.21121497935046918e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_216)_ 6.20914772217067323e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_217)_ 6.20706775086932296e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_218)_ 6.20497501490065559e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_219)_ 6.20286946331120248e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_220)_ 6.20074669820971920e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_221)_ 6.19857814970525993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_222)_ 6.19639640378809418e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_223)_ 6.19420140693092733e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_224)_ 6.19199310517919201e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_225)_ 6.18977144414856539e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_226)_ 6.18753636902250221e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_227)_ 6.18528782454977133e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_228)_ 6.18302575504199581e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_229)_ 6.18075010437121790e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_230)_ 6.17846081596745975e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_231)_ 6.17615783281631039e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_232)_ 6.17384109745651770e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_233)_ 6.17151055197760172e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_234)_ 6.16916613801748639e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_235)_ 6.16680779676014694e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_236)_ 6.16443546893328147e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_237)_ 6.16204909480600378e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_238)_ 6.15964861418656255e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_239)_ 6.15719331736774791e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_240)_ 6.15463555467472716e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_241)_ 6.15206274384523439e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_242)_ 6.14947481952876984e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_243)_ 6.14687171587797110e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_244)_ 6.14425336654640688e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_245)_ 6.14161970468642480e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_246)_ 6.13897066294703819e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_247)_ 6.13630617347186131e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_248)_ 6.13362616789709776e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_249)_ 6.13093057734958151e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_250)_ 6.12821933244487695e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_251)_ 6.12549236328543287e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_252)_ 6.12274959945881250e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_253)_ 6.11999097003597754e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_254)_ 6.11721640356965608e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_255)_ 6.11442582809277440e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_256)_ 6.11157450388824302e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_257)_ 6.10866037973670259e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_258)_ 6.10572950259330298e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_259)_ 6.10278179600208119e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_260)_ 6.09981718296371085e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_261)_ 6.09683558593444701e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_262)_ 6.09383692682518188e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_263)_ 6.09082112700061842e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_264)_ 6.08778810727856481e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_265)_ 6.08473778792935462e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_266)_ 6.08167008867540702e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_267)_ 6.07858492869091833e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_268)_ 6.07548222660170865e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_269)_ 6.07236190048521607e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_270)_ 6.06922386787065804e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_271)_ 6.06606804573935463e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_272)_ 6.06278787304037579e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_273)_ 6.05948679452707353e+01 OP 
