# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g5960a7fe7" 
Plasma_triton_isotropic_Larmor_radius_at_point_217_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile217)_ 7.33454209579508139e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_218_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile218)_ 7.35471521898473264e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_219_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile219)_ 7.37485965573771770e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_220_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile220)_ 7.39497525237828301e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_221_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile221)_ 7.41506185693723095e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_222_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile222)_ 7.43511931886156521e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_223_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile223)_ 7.45514748910941234e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_224_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile224)_ 7.47514621982693292e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_225_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile225)_ 7.49511536437509705e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_226_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile226)_ 7.51505477780792675e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_227_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile227)_ 7.53496431589086458e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_228_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile228)_ 7.55484383627413447e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_229_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile229)_ 7.57469319720084806e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_230_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile230)_ 7.59451225878270478e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_231_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile231)_ 7.61430088150375634e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_232_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile232)_ 7.63405892732235518e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_233_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile233)_ 7.65378625962861818e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_234_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile234)_ 7.67348274244428023e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_235_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile235)_ 7.69314824076328813e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_236_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile236)_ 7.71278262099370487e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_237_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile237)_ 7.73238575036649771e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_238_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile238)_ 7.75195749696567290e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_239_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile239)_ 7.77149772986123356e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_240_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile240)_ 7.79100631917301490e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_241_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile241)_ 7.81048313575766207e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_242_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile242)_ 7.82992805144474419e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_243_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile243)_ 7.84934093903245401e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_244_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile244)_ 7.86872167190782491e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_245_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile245)_ 7.88807012445374989e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_246_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile246)_ 7.90738617173812434e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_247_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile247)_ 7.92666968968151059e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_248_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile248)_ 7.94592055484969438e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_249_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile249)_ 7.96513864475744716e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_250_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile250)_ 7.98432383745736364e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_251_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile251)_ 8.00347601184370379e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_252_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile252)_ 8.02259504731035050e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_253_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile253)_ 8.04168082398670769e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_254_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile254)_ 8.06073322276932257e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_255_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile255)_ 8.07975212525194157e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_256_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile256)_ 8.09873741331770813e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_257_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile257)_ 8.11768896974719018e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_258_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile258)_ 8.13660667770927000e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_259_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile259)_ 8.15549042119928166e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_260_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile260)_ 8.17434008453106833e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_261_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile261)_ 8.19315555257265141e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_262_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile262)_ 8.21193671084625813e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_263_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile263)_ 8.23068344559431571e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_264_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile264)_ 8.24939564300457978e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_265_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile265)_ 8.26807319021953535e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_266_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile266)_ 8.28671597462901470e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_267_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile267)_ 8.30532388427324651e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_268_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile268)_ 8.32389680767416963e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_269_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile269)_ 8.34243463346638105e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_270_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile270)_ 8.36093725076644118e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_271_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile271)_ 8.37940454974159775e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_272_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile272)_ 8.39783642016931828e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_273_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile273)_ 8.41623275260990761e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_274_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile274)_ 8.43459343800448055e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_275_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile275)_ 8.45291836757496723e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_276_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile276)_ 8.47120743305824347e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_277_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile277)_ 8.48946052630575321e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_278_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile278)_ 8.50767753971790747e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_279_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile279)_ 8.52585836594409174e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_280_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile280)_ 8.54400289794997846e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_281_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile281)_ 8.56211102921775047e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_282_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile282)_ 8.58018265334704530e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_283_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile283)_ 8.59821766408935297e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_284_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile284)_ 8.61621595584743764e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_285_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile285)_ 8.63417742307741841e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_286_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile286)_ 8.65210196058884690e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_287_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile287)_ 8.66998946341264454e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_288_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile288)_ 8.68783982696784245e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_289_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile289)_ 8.70565294666452057e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_290_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile290)_ 8.72342871840220760e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_291_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile291)_ 8.74116703833850879e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_292_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile292)_ 8.75886780245993361e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_293_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile293)_ 8.77653090764221773e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_294_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile294)_ 8.79415625026140450e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_295_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile295)_ 8.81174372738616381e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_296_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile296)_ 8.82929323634843756e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_297_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile297)_ 8.84680467411721842e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_298_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile298)_ 8.86427793845595210e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_299_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile299)_ 8.88171292703183145e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_300_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile300)_ 8.89910953758247907e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_301_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile301)_ 8.91646766837885484e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_302_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile302)_ 8.93378721736922711e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_303_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile303)_ 8.95106808320232650e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_304_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile304)_ 8.96831016420713938e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_305_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile305)_ 8.98551335911908049e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_306_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile306)_ 9.00267756655456948e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_307_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile307)_ 9.01980268586780216e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_308_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile308)_ 9.03688861583624818e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_309_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile309)_ 9.05393525578053471e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_310_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile310)_ 9.07094250487529979e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_311_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile311)_ 9.08791026267649106e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_312_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile312)_ 9.10483842882690679e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_313_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile313)_ 9.12172690286083138e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_314_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile314)_ 9.13857558459946727e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_315_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile315)_ 9.15538437382419981e-03 
