# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+gb33bf4bac" 
Total_plant_lifetime_(years)_____________________________________________ (life_plant)___________________ 3.00000000000000000e+01 
Total_plant_availability_fraction________________________________________ (f_t_plant_available)__________ 7.50000000000000000e-01 
Number_of_fusion_cycles_to_reach_allowable_fw/blanket_DPA________________ (bktcycles)____________________ 7.03737077619854972e+04 
# Plasma #
Tokamak_aspect_ratio_=_Spherical,_itart_=_1______________________________ (itart)________________________            1 
Plasma_shaping_model_____________________________________________________ (i_plasma_shape)_______________            0 
Major_radius_(m)_________________________________________________________ (rmajor)_______________________ 4.50000000000000000e+00 
Minor_radius_(m)_________________________________________________________ (rminor)_______________________ 2.50000000000000000e+00 OP 
Aspect_ratio_____________________________________________________________ (aspect)_______________________ 1.80000000000000004e+00 
Plasma_squareness________________________________________________________ (plasma_square)________________ 0.00000000000000000e+00 IP
Elongation,_X-point_(input_value_used)___________________________________ (kappa)________________________ 2.79999999999999982e+00 IP 
Elongation,_95%_surface_(calculated_from_kappa)__________________________ (kappa95)______________________ 2.49999999999999956e+00 OP 
Triangularity,_X-point_(input_value_used)________________________________ (triang)_______________________ 5.00000000000000000e-01 IP 
Triangularity,_95%_surface_(calculated_from_triang)______________________ (triang95)_____________________ 3.33333333333333315e-01 OP 
Plasma_poloidal_perimeter_(m)____________________________________________ (len_plasma_poloidal)__________ 3.08369284084858606e+01 OP 
Plasma_cross-sectional_area_(m2)_________________________________________ (a_plasma_poloidal)____________ 4.86742884952656851e+01 OP 
Plasma_surface_area_(m2)_________________________________________________ (a_plasma_surface)_____________ 8.10494045804957295e+02 OP 
Plasma_volume_(m3)_______________________________________________________ (vol_plasma)___________________ 1.31270258602978947e+03 OP 
Plasma_current_scaling_law_used__________________________________________ (i_plasma_current)_____________            9 
Plasma_current_(MA)______________________________________________________ (plasma_current_MA)____________ 2.29382639711978449e+01 OP 
Current_density_profile_factor___________________________________________ (alphaj)_______________________ 1.00000000000000006e-01 
J._Wesson_plasma_current_profile_index___________________________________ (alphaj_wesson)________________ 8.98463360539556666e-01 OP 
On-axis_plasma_current_density_(A/m2)____________________________________ (j_plasma_on_axis)_____________ 4.99433117584031948e+05 OP 
Vertical_field_at_plasma_(T)_____________________________________________ (b_plasma_vertical_required)___ -1.32133363941498971e+00 OP 
Vacuum_toroidal_field_at_R_(T)___________________________________________ (b_plasma_toroidal_on_axis)____ 3.00000000000000000e+00 
Toroidal_field_at_plasma_inboard_(T)_____________________________________ (b_plasma_inboard_toroidal)____ 6.75000000000000000e+00 
Toroidal_field_at_plasma_outboard_(T)____________________________________ (b_plasma_outboard_toroidal)___ 1.92857142857142860e+00 
Toroidal_field_in_plasma_at_point_0______________________________________ b_plasma_toroidal_profile0_____ 6.75000000000000000e+00 
Toroidal_field_in_plasma_at_point_1______________________________________ b_plasma_toroidal_profile1_____ 6.73318385650224194e+00 
Toroidal_field_in_plasma_at_point_2______________________________________ b_plasma_toroidal_profile2_____ 6.71645129224652138e+00 
Toroidal_field_in_plasma_at_point_3______________________________________ b_plasma_toroidal_profile3_____ 6.69980168567179035e+00 
Toroidal_field_in_plasma_at_point_4______________________________________ b_plasma_toroidal_profile4_____ 6.68323442136498436e+00 
Toroidal_field_in_plasma_at_point_5______________________________________ b_plasma_toroidal_profile5_____ 6.66674888998519943e+00 
Toroidal_field_in_plasma_at_point_6______________________________________ b_plasma_toroidal_profile6_____ 6.65034448818897594e+00 
Toroidal_field_in_plasma_at_point_7______________________________________ b_plasma_toroidal_profile7_____ 6.63402061855670055e+00 
Toroidal_field_in_plasma_at_point_8______________________________________ b_plasma_toroidal_profile8_____ 6.61777668952007847e+00 
Toroidal_field_in_plasma_at_point_9______________________________________ b_plasma_toroidal_profile9_____ 6.60161211529066971e+00 
Toroidal_field_in_plasma_at_point_10_____________________________________ b_plasma_toroidal_profile10____ 6.58552631578947434e+00 
Toroidal_field_in_plasma_at_point_11_____________________________________ b_plasma_toroidal_profile11____ 6.56951871657754083e+00 
Toroidal_field_in_plasma_at_point_12_____________________________________ b_plasma_toroidal_profile12____ 6.55358874878758435e+00 
Toroidal_field_in_plasma_at_point_13_____________________________________ b_plasma_toroidal_profile13____ 6.53773584905660332e+00 
Toroidal_field_in_plasma_at_point_14_____________________________________ b_plasma_toroidal_profile14____ 6.52195945945945965e+00 
Toroidal_field_in_plasma_at_point_15_____________________________________ b_plasma_toroidal_profile15____ 6.50625902744342799e+00 
Toroidal_field_in_plasma_at_point_16_____________________________________ b_plasma_toroidal_profile16____ 6.49063400576368910e+00 
Toroidal_field_in_plasma_at_point_17_____________________________________ b_plasma_toroidal_profile17____ 6.47508385241974160e+00 
Toroidal_field_in_plasma_at_point_18_____________________________________ b_plasma_toroidal_profile18____ 6.45960803059273481e+00 
Toroidal_field_in_plasma_at_point_19_____________________________________ b_plasma_toroidal_profile19____ 6.44420600858369053e+00 
Toroidal_field_in_plasma_at_point_20_____________________________________ b_plasma_toroidal_profile20____ 6.42887725975261581e+00 
Toroidal_field_in_plasma_at_point_21_____________________________________ b_plasma_toroidal_profile21____ 6.41362126245847186e+00 
Toroidal_field_in_plasma_at_point_22_____________________________________ b_plasma_toroidal_profile22____ 6.39843750000000000e+00 
Toroidal_field_in_plasma_at_point_23_____________________________________ b_plasma_toroidal_profile23____ 6.38332546055739236e+00 
Toroidal_field_in_plasma_at_point_24_____________________________________ b_plasma_toroidal_profile24____ 6.36828463713477877e+00 
Toroidal_field_in_plasma_at_point_25_____________________________________ b_plasma_toroidal_profile25____ 6.35331452750352632e+00 
Toroidal_field_in_plasma_at_point_26_____________________________________ b_plasma_toroidal_profile26____ 6.33841463414634188e+00 
Toroidal_field_in_plasma_at_point_27_____________________________________ b_plasma_toroidal_profile27____ 6.32358446420215170e+00 
Toroidal_field_in_plasma_at_point_28_____________________________________ b_plasma_toroidal_profile28____ 6.30882352941176450e+00 
Toroidal_field_in_plasma_at_point_29_____________________________________ b_plasma_toroidal_profile29____ 6.29413134606427516e+00 
Toroidal_field_in_plasma_at_point_30_____________________________________ b_plasma_toroidal_profile30____ 6.27950743494423769e+00 
