# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g26e1c28f0" 
Date_of_run______________________________________________________________ (date)_________________________ "26/08/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "16:25" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "EU-DEMO LAR 2023 baseline" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/low_aspect_ratio_DEMO.IN.DAT" 
Optimisation_switch______________________________________________________ (i_process_run_mode)___________            1 
Figure_of_merit_switch___________________________________________________ (i_figure_merit)_______________          -14 
# Numerics #
# PROCESS found a feasible solution #
Error_flag_______________________________________________________________ (ifail)________________________            1 
Number_of_iteration_variables____________________________________________ (n_iteration_variables)________           19 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_99)_ 2.71858787363898280e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_100)_ 2.71753631698648270e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_101)_ 2.71646893990605562e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_102)_ 2.71558955190293894e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_103)_ 2.71485502195774764e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_104)_ 2.71410951614316893e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_105)_ 2.71336840833704933e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_106)_ 2.71261893382962320e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_107)_ 2.71178104161347946e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_108)_ 2.71058810061926856e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_109)_ 2.70937748740724942e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_110)_ 2.70844617076345173e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_111)_ 2.70763487095969033e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_112)_ 2.70671632270885532e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_113)_ 2.70545844510201086e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_114)_ 2.70418204002625373e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_115)_ 2.70325439507262253e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_116)_ 2.70237409942592457e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_117)_ 2.70121684709882999e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_118)_ 2.69984954520010554e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_119)_ 2.69845851866948259e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_120)_ 2.69704122605694110e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_121)_ 2.69574176059152322e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_122)_ 2.69479225543758645e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_123)_ 2.69374136370116020e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_124)_ 2.69226426937932501e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_125)_ 2.69076352451317291e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_126)_ 2.68922976758651551e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_127)_ 2.68778020790124188e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_128)_ 2.68671707916532228e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_129)_ 2.68547055089706781e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_130)_ 2.68386807404735457e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_131)_ 2.68223397705243727e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_132)_ 2.68056647958503298e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_133)_ 2.67926791409967784e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_134)_ 2.67815125577970861e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_135)_ 2.67645212025321051e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_136)_ 2.67464822642076108e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_137)_ 2.67285284819587972e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_138)_ 2.67105478917410650e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_139)_ 2.66925155212171923e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_140)_ 2.66793262444997339e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_141)_ 2.66650348365255319e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_142)_ 2.66454465231917261e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_143)_ 2.66257991019521292e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_144)_ 2.66059666496438894e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_145)_ 2.65858957529927160e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_146)_ 2.65703394168904801e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_147)_ 2.65548305475151665e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_148)_ 2.65338884249312272e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_149)_ 2.65126754282076185e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_150)_ 2.64941197580626771e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_151)_ 2.64793947566092314e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_152)_ 2.64572104619877564e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_153)_ 2.64347944016605787e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_154)_ 2.64147083359463224e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_155)_ 2.63989471255707002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_156)_ 2.63757253305226662e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_157)_ 2.63580478576850368e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_158)_ 2.63420715157153005e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_159)_ 2.63238918702416491e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_160)_ 2.62996173510535733e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_161)_ 2.62831431303093055e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_162)_ 2.62664184792285162e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_163)_ 2.62495665048715772e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_164)_ 2.62288063116120007e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_165)_ 2.62053099784464791e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_166)_ 2.61879956662598765e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_167)_ 2.61705195489162072e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_168)_ 2.61528803465267963e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_169)_ 2.61425948446934839e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_170)_ 2.61273769568485577e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_171)_ 2.61095092196286096e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_172)_ 2.60915797175562396e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_173)_ 2.60768253752822226e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_174)_ 2.60658263331385385e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_175)_ 2.60479808797302148e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_176)_ 2.60302556852726994e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_177)_ 2.60213479306998536e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_178)_ 2.60053548848156701e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_179)_ 2.59941493332441773e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_180)_ 2.59816070409209949e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_181)_ 2.59677097510664403e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_182)_ 2.59599579140599843e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_183)_ 2.59525643649023543e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_184)_ 2.59412599880822832e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_185)_ 2.59292921851419997e+01 OP 
