# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g94b8561fe" 
Plasma_deuteron_isotropic_Larmor_radius_at_point_952_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile952)_ 5.84149835333501281e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_953_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile953)_ 5.82561185709043645e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_954_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile954)_ 5.81006336135513318e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_955_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile955)_ 5.79487447587685375e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_956_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile956)_ 5.78006862878456800e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_957_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile957)_ 5.76567134464813121e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_958_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile958)_ 5.75171059183029673e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_959_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile959)_ 5.73821722245480316e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_960_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile960)_ 5.72522553591369842e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_961_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile961)_ 5.71277402175901679e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_962_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile962)_ 5.70090635629668437e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_963_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile963)_ 5.68967278365204669e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_964_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile964)_ 5.67913209310421958e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_965_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile965)_ 5.66935457332800111e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_966_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile966)_ 5.66042667262877525e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_967_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile967)_ 5.65245889045780728e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_968_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile968)_ 5.64560053113390831e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_969_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile969)_ 5.64007172500038175e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_970_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile970)_ 5.63625356878135614e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_971_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile971)_ 5.63524086955691662e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_972_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile972)_ 5.54507163861337089e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_973_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile973)_ 5.45321975096981718e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_974_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile974)_ 5.35959854622925554e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_975_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile975)_ 5.26411347188254775e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_976_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile976)_ 5.16666103545640205e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_977_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile977)_ 5.06712756901268532e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_978_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile978)_ 4.96538776722296564e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_979_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile979)_ 4.86130294095978976e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_980_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile980)_ 4.75471892034860354e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_981_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile981)_ 4.64546351389055583e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_982_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile982)_ 4.53334340411598938e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_983_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile983)_ 4.41814032058702056e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_984_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile984)_ 4.29960626900534239e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_985_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile985)_ 4.17745752180407378e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_986_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile986)_ 4.05136694456982582e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_987_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile987)_ 3.92095406559243593e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_988_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile988)_ 3.78577201340192905e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_989_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile989)_ 3.64529002605254318e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_990_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile990)_ 3.49886954437754081e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_991_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile991)_ 3.34573075375562421e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_992_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile992)_ 3.18490444695268939e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_993_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile993)_ 3.01516047010162106e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_994_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile994)_ 2.83489711385658720e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_995_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile995)_ 2.64196171268902495e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_996_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile996)_ 2.43334156762684169e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_997_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile997)_ 2.20458806286288802e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_998_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile998)_ 1.94862313209578746e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_999_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile999)_ 1.65285218197277388e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_1000____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile1000)_ 1.29018277500792065e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_1001____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile1001)_ 7.71417061009030337e-04 
Plasma_triton_isotropic_Larmor_radius_at_point_0_________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile0)_ 4.72016752255696064e-04 
Plasma_triton_isotropic_Larmor_radius_at_point_1_________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile1)_ 7.90624104415655130e-04 
Plasma_triton_isotropic_Larmor_radius_at_point_2_________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile2)_ 1.01438575459758171e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_3_________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile3)_ 1.19769702734927536e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_4_________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile4)_ 1.35705121768640771e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_5_________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile5)_ 1.50010345363495081e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_6_________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile6)_ 1.63114918515610890e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_7_________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile7)_ 1.75288399110528552e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_8_________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile8)_ 1.86713058961741744e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_9_________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile9)_ 1.97518938945177988e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_10________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile10)_ 2.07802650133625654e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_11________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile11)_ 2.17638279932900591e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_12________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile12)_ 2.27084111577777106e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_13________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile13)_ 2.36186968145614537e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_14________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile14)_ 2.44985133198474987e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_15________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile15)_ 2.53510379297319398e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_16________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile16)_ 2.61789416736496515e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_17________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile17)_ 2.69844952535946590e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_18________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile18)_ 2.77696480929627088e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_19________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile19)_ 2.85360883823118031e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_20________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile20)_ 2.92852894712499704e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_21________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile21)_ 3.00185461492288733e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_22________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile22)_ 3.07370034457824523e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_23________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile23)_ 3.14416797158994892e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_24________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile24)_ 3.21334853422160791e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_25________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile25)_ 3.28132380580648452e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_26________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile26)_ 3.34816755588743199e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_27________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile27)_ 3.41394660090528360e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_28________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile28)_ 3.47872168438414500e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_29________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile29)_ 3.54254821697015275e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_30________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile30)_ 3.60547690790540302e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_31________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile31)_ 3.61145390776301421e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_32________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile32)_ 3.61923850045917659e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_33________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile33)_ 3.62813509416858157e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_34________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile34)_ 3.63790330239159229e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_35________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile35)_ 3.64840505164720297e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_36________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile36)_ 3.65954715738244386e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_37________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile37)_ 3.67126095919389009e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_38________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile38)_ 3.68349295170321799e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_39________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile39)_ 3.69619978213356262e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_40________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile40)_ 3.70934530081287479e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_41________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile41)_ 3.72289869412080129e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_42________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile42)_ 3.73683323711499404e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_43________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile43)_ 3.75112542365226573e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_44________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile44)_ 3.76575434046584048e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_45________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile45)_ 3.78070120056512833e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_46________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile46)_ 3.79594898974890778e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_47________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile47)_ 3.81148219257908911e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_48________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile48)_ 3.82728657551813668e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_49________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile49)_ 3.84334901325330972e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_50________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile50)_ 3.85965734710163461e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_51________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile51)_ 3.87620026893399075e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_52________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile52)_ 3.89296722518262753e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_53________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile53)_ 3.90994833479847790e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_54________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile54)_ 3.92713432050178883e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_55________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile55)_ 3.94451645019676302e-03 
